movie_title,release_month,production_budget,worldwide_gross,ROI,genres,director_name
A Quiet Place,Apr,17000000.0,334522294.0,317522294.0,Documentary,Sjoerd Oostrik
Aliens,Jul,17000000.0,183316455.0,166316455.0,"Comedy,Mystery,Sci-Fi",Hangyu Kim
My Fair Lady,Oct,17000000.0,72071636.0,55071636.0,Musical,Razvan Dinca
The Best Man Holiday,Nov,17000000.0,72835710.0,55835710.0,"Comedy,Drama",Malcolm D. Lee
Pitch Perfect,Sep,17000000.0,116044347.0,99044347.0,"Comedy,Music,Romance",Jason Moore
Evil Dead,Apr,17000000.0,97778356.0,80778356.0,"Fantasy,Horror,Thriller",Fede Alvarez
"McFarland, USA",Feb,17000000.0,45707924.0,28707924.0,"Biography,Drama,Sport",Niki Caro
Almost Christmas,Nov,17000000.0,42493506.0,25493506.0,"Comedy,Drama",David E. Talbert
Beastly,Mar,17000000.0,38028230.0,21028230.0,"Drama,Fantasy,Romance",Daniel Barnz
Lottery Ticket,Aug,17000000.0,24719879.0,7719879.0,Comedy,Erik White
The Apparition,Aug,17000000.0,10637281.0,-6362719.0,"Horror,Thriller",Todd Lincoln
Genius,Jun,17000000.0,7265283.0,-9734717.0,"Biography,Drama",Michael Grandage
Escobar: Paradise Lost,Jun,17000000.0,3917679.0,-13082321.0,"Crime,Drama,History",Andrea Di Stefano
My Girl,Nov,16500000.0,58011485.0,41511485.0,Drama,Dean Bivins
The Illusionist,Aug,16500000.0,83792062.0,67292062.0,"Animation,Drama",Sylvain Chomet
Road Trip,May,16000000.0,119739110.0,103739110.0,Horror,The Lowpriest
Moonrise Kingdom,May,16000000.0,68848446.0,52848446.0,"Adventure,Comedy,Drama",Wes Anderson
The Artist,Nov,16000000.0,128256712.0,112256712.0,"Comedy,Drama,Romance",Michel Hazanavicius
The Roommate,Feb,16000000.0,52545707.0,36545707.0,"Drama,Thriller",Christian E. Christiansen
Baby Boy,Jun,16000000.0,28734552.0,12734552.0,Drama,Tissy Nnachi
Remember Me,Mar,16000000.0,56506120.0,40506120.0,"Drama,Romance",Allen Coulter
Bleed for This,Nov,16000000.0,6603926.0,-9396074.0,"Biography,Drama,Sport",Ben Younger
The Homesman,Nov,16000000.0,8217571.0,-7782429.0,"Drama,Western",Tommy Lee Jones
The Immigrant,May,16000000.0,7585011.0,-8414989.0,"Drama,Romance",James Gray
Steel,Aug,16000000.0,1686429.0,-14313571.0,Drama,Stefano Mordini
Good,Dec,16000000.0,31631.0,-15968369.0,Documentary,Patrick-Mario Bernard
Vamps,Nov,16000000.0,94812.0,-15905188.0,"Comedy,Horror,Romance",Amy Heckerling
Zulu,Dec,16000000.0,1844228.0,-14155772.0,"Crime,Drama,Thriller",Jérôme Salle
Second Act,Dec,15700000.0,63288854.0,47588854.0,"Comedy,Drama,Romance",Peter Segal
Madison,Apr,15500000.0,517262.0,-14982738.0,"Adventure,Drama,Family",Kim Strobl
Twins,Dec,15000000.0,216600000.0,201600000.0,"Adventure,Biography,Comedy",Haakon Sand
Annabelle: Creation,Aug,15000000.0,305384865.0,290384865.0,"Horror,Mystery,Thriller",David F. Sandberg
The Color Purple,Dec,15000000.0,93589701.0,78589701.0,"Action,Drama",Ebrahim Hatamikia
The Imitation Game,Nov,15000000.0,227740463.0,212740463.0,"Biography,Drama,Thriller",Morten Tyldum
Mama,Jan,15000000.0,148095566.0,133095566.0,Drama,Sanne Vogel
Diary of a Wimpy Kid,Mar,15000000.0,76954311.0,61954311.0,"Comedy,Drama,Family",Thor Freudenthal
Halloween,Aug,15000000.0,77514401.0,62514401.0,"Horror,Thriller",David Gordon Green
Halloween,Oct,10000000.0,254900667.0,244900667.0,"Horror,Thriller",David Gordon Green
Halloween,Oct,325000.0,70000000.0,69675000.0,"Horror,Thriller",David Gordon Green
The Queen,Sep,15000000.0,128885873.0,113885873.0,"Action,Drama,War",Mohammad Ali Bashe Ahangar
The Woman in Black,Feb,15000000.0,128955898.0,113955898.0,"Drama,Fantasy,Horror",James Watkins
The Deer Hunter,Jan,15000000.0,50009253.0,35009253.0,Documentary,David Tietmeyer
BlacKkKlansman,Aug,15000000.0,93017335.0,78017335.0,"Biography,Crime,Drama",Spike Lee
Snitch,Feb,15000000.0,57907734.0,42907734.0,"Action,Drama,Thriller",Ric Roman Waugh
Krampus,Dec,15000000.0,61788393.0,46788393.0,"Comedy,Fantasy,Horror",Michael Dougherty
End of Watch,Sep,15000000.0,57586606.0,42586606.0,"Action,Crime,Drama",David Ayer
Wild,Dec,15000000.0,52460543.0,37460543.0,"Adventure,Biography,Drama",Jean-Marc Vallée
The Theory of Everything,Nov,15000000.0,123327692.0,108327692.0,"Biography,Drama,Romance",James Marsh
Drive,Sep,15000000.0,81357930.0,66357930.0,"Crime,Drama",Nicolas Winding Refn
Hawaii,Oct,15000000.0,34562222.0,19562222.0,"Drama,Romance",Marco Berger
The Favourite,Nov,15000000.0,94113929.0,79113929.0,"Biography,Drama,History",Yorgos Lanthimos
Where the Heart Is,Apr,15000000.0,40862054.0,25862054.0,"Biography,Documentary,Family",Rohan Sabharwal
When the Game Stands Tall,Aug,15000000.0,30138912.0,15138912.0,"Drama,Family,Sport",Thomas Carter
Home Again,Sep,15000000.0,37336874.0,22336874.0,Drama,Sudz Sutherland
Ramona and Beezus,Jul,15000000.0,27469621.0,12469621.0,"Adventure,Comedy,Family",Elizabeth Allen Rosenbaum
The November Man,Aug,15000000.0,34820335.0,19820335.0,"Action,Crime,Thriller",Roger Donaldson
Nowhere to Run,Jan,15000000.0,52189039.0,37189039.0,Thriller,Mengyuan Wang
The Place Beyond the Pines,Mar,15000000.0,47011449.0,32011449.0,"Crime,Drama,Thriller",Derek Cianfrance
Keanu,Apr,15000000.0,20688141.0,5688141.0,"Action,Comedy,Crime",Peter Atencio
Country Strong,Dec,15000000.0,20601987.0,5601987.0,"Drama,Music",Shana Feste
A Most Wanted Man,Jul,15000000.0,36068890.0,21068890.0,"Crime,Drama,Thriller",Anton Corbijn
Firestarter,May,15000000.0,15136870.0,136870.0,Documentary,Jamie Bailey
Miss Bala,Feb,15000000.0,15362298.0,362298.0,"Crime,Drama,Thriller",Gerardo Naranjo
Killing Them Softly,Nov,15000000.0,39238443.0,24238443.0,"Crime,Thriller",Andrew Dominik
One Day,Aug,15000000.0,59168692.0,44168692.0,"Drama,Romance",Lone Scherfig
The Founder,Jan,15000000.0,24403192.0,9403192.0,"Comedy,Sci-Fi",Eric Dean Hordes
Brainstorm,Sep,15000000.0,8921050.0,-6078950.0,Thriller,Ed Nouwen
Queen of Katwe,Sep,15000000.0,10055481.0,-4944519.0,"Biography,Drama,Sport",Mira Nair
Whatever it Takes,Mar,15000000.0,8735529.0,-6264471.0,Drama,Alex Gonzales
The Importance of Being Earnest,May,15000000.0,8378141.0,-6621859.0,Comedy,Adrian Noble
The Love Letter,May,15000000.0,9010980.0,-5989020.0,"Adventure,Documentary",Mikey Schaefer
Promised Land,Jan,15000000.0,12394562.0,-2605438.0,Drama,Gus Van Sant
Scouts Guide to the Zombie Apocalypse,Oct,15000000.0,15554855.0,554855.0,"Action,Comedy,Horror",Christopher Landon
You Will Meet a Tall Dark Stranger,Sep,15000000.0,34247816.0,19247816.0,"Comedy,Drama,Romance",Woody Allen
Rock the Kasbah,Oct,15000000.0,3386153.0,-11613847.0,"Comedy,Music,War",Barry Levinson
Never Let Me Go,Sep,15000000.0,11173718.0,-3826282.0,"Drama,Romance,Sci-Fi",Mark Romanek
The Disappointments Room,Sep,15000000.0,3503761.0,-11496239.0,"Drama,Horror,Thriller",D.J. Caruso
The Comedian,Feb,15000000.0,1658706.0,-13341294.0,"Drama,Romance",Tom Shkolnik
Metropolis,Jan,15000000.0,1405032.0,-13594968.0,Documentary,Eylem Sen
The Reluctant Fundamentalist,Apr,15000000.0,528731.0,-14471269.0,"Drama,Thriller",Mira Nair
The Return,Feb,15000000.0,5953886.0,-9046114.0,Drama,Hernan Jimenez
Centurion,Aug,15000000.0,7885048.0,-7114952.0,"Action,Adventure,Drama",Neil Marshall
Winnie Mandela,Sep,15000000.0,61847.0,-14938153.0,"Biography,Drama,History",Darrell Roodt
The Son of No One,Nov,15000000.0,1148578.0,-13851422.0,"Action,Crime,Drama",Dito Montiel
Khumba,Dec,15000000.0,20898221.0,5898221.0,"Adventure,Animation,Family",Anthony Silverston
A Few Best Men,May,15000000.0,17224539.0,2224539.0,"Comedy,Romance",Stephan Elliott
Bathory,Dec,15000000.0,3436763.0,-11563237.0,Drama,Ernesto Aguilar
In Dubious Battle,Feb,15000000.0,214182.0,-14785818.0,Drama,James Franco
Broken Horses,Sep,15000000.0,3471.0,-14996529.0,"Action,Crime,Drama",Vidhu Vinod Chopra
Magic Mike XXL,Jul,14500000.0,123660597.0,109160597.0,"Comedy,Drama,Music",Gregory Jacobs
Unforgiven,Aug,14400000.0,159157447.0,144757447.0,"Action,Crime,Drama",Sang-il Lee
The Possession,Aug,14000000.0,82925064.0,68925064.0,"Horror,Mystery,Thriller",Ole Bornedal
Urban Legend,Sep,14000000.0,72571864.0,58571864.0,Horror,Alix Lindbergh
White Fang,Jan,14000000.0,34729091.0,20729091.0,"Adventure,Animation",Alexandre Espigares
Superstar,Oct,14000000.0,30628981.0,16628981.0,Drama,Xavier Giannoli
The Iron Lady,Jan,14000000.0,115592104.0,101592104.0,"Biography,Drama",Phyllida Lloyd
Our Family Wedding,Mar,14000000.0,21410546.0,7410546.0,"Comedy,Romance",Rick Famuyiwa
Hot Tub Time Machine 2,Feb,14000000.0,12826644.0,-1173356.0,"Comedy,Mystery,Sci-Fi",Steve Pink
Bobby,Nov,14000000.0,20597806.0,6597806.0,"Biography,Documentary,Sport",Ron Scalpello
Head Over Heels,Feb,14000000.0,10397365.0,-3602635.0,Comedy,Roberto Santucci
Fun Size,Oct,14000000.0,11166615.0,-2833385.0,"Adventure,Comedy",Josh Schwartz
Suffragette,Oct,14000000.0,34044909.0,20044909.0,"Biography,Drama,History",Sarah Gavron
Mr. Turner,Dec,14000000.0,25187026.0,11187026.0,"Biography,Drama,History",Mike Leigh
Amen,Jan,14000000.0,274299.0,-13725701.0,Drama,Ki-duk Kim
The Lucky Ones,Sep,14000000.0,266967.0,-13733033.0,"Drama,Thriller",Stephen Petrillo
Margaret,Sep,14000000.0,623292.0,-13376708.0,Drama,Kenneth Lonergan
Reign of Assassins,Nov,14000000.0,11354230.0,-2645770.0,"Action,Adventure",John Woo
Seven Psychopaths,Oct,13500000.0,33035736.0,19535736.0,"Comedy,Crime",Martin McDonagh
The Last Godfather,Apr,13400000.0,164247.0,-13235753.0,"Comedy,Crime,Romance",Hyung-rae Shim
Under the Skin,Apr,13300000.0,7229933.0,-6070067.0,"Drama,Horror,Sci-Fi",Jonathan Glazer
No Good Deed,Sep,13200000.0,54323210.0,41123210.0,"Action,Crime,Drama",Sam Miller
Black Swan,Dec,13000000.0,331266710.0,318266710.0,"Drama,Thriller",Darren Aronofsky
Justin Bieber: Never Say Never,Feb,13000000.0,99034125.0,86034125.0,"Documentary,Music",Jon M. Chu
The First Purge,Jul,13000000.0,136617305.0,123617305.0,"Action,Horror,Sci-Fi",Gerard McMurray
Miracles from Heaven,Mar,13000000.0,73798736.0,60798736.0,"Biography,Drama,Family",Patricia Riggen
Snow Day,Feb,13000000.0,62452927.0,49452927.0,"Action,Documentary,Drama",Erica Milsom
The Butterfly Effect,Jan,13000000.0,95638592.0,82638592.0,"Comedy,Crime,Drama",Gustavo Goulart
The Shallows,Jun,13000000.0,118763442.0,105763442.0,"Drama,Horror,Thriller",Jaume Collet-Serra
About Last Night,Feb,13000000.0,50445860.0,37445860.0,"Comedy,Romance",Steve Pink
St. Vincent,Oct,13000000.0,54837234.0,41837234.0,"Comedy,Drama",Theodore Melfi
Earth to Echo,Jul,13000000.0,42174545.0,29174545.0,"Adventure,Family,Sci-Fi",Dave Green
Ex Machina,Apr,13000000.0,38358392.0,25358392.0,"Drama,Mystery,Sci-Fi",Alex Garland
Eye in the Sky,Mar,13000000.0,35402802.0,22402802.0,"Drama,Thriller,War",Gavin Hood
Admission,Mar,13000000.0,18733666.0,5733666.0,"Comedy,Drama,Romance",Paul Weitz
The Perks of Being a Wallflower,Sep,13000000.0,33069303.0,20069303.0,Drama,Stephen Chbosky
Room,Oct,13000000.0,36262783.0,23262783.0,"Drama,Thriller",Lenny Abrahamson
Woodlawn,Oct,13000000.0,14403703.0,1403703.0,"Drama,Sport",Jon Erwin
Dirty Work,Jun,13000000.0,10020081.0,-2979919.0,"Crime,Drama",Stuart Smith
Bajrangi Bhaijaan,Jul,13000000.0,121778347.0,108778347.0,"Action,Comedy,Drama",Kabir Khan
Chloe,Mar,13000000.0,11831131.0,-1168869.0,"Drama,Music,Romance",Princeton Holt
Youth,Dec,13000000.0,24001573.0,11001573.0,"Drama,Family",Justine Malle
The Vatican Tapes,Jul,13000000.0,14929184.0,1929184.0,"Horror,Thriller",Mark Neveldine
Attack the Block,Jul,13000000.0,6459183.0,-6540817.0,"Action,Comedy,Sci-Fi",Joe Cornish
The Claim,Dec,13000000.0,1375635.0,-11624365.0,Drama,Moshe Zeevi
The Killer Inside Me,Jun,13000000.0,3617277.0,-9382723.0,"Crime,Drama,Horror",Michael Winterbottom
The Call,Mar,12800000.0,69821476.0,57021476.0,"Crime,Drama,Horror",Brad Anderson
The Drop,Sep,12600000.0,19054534.0,6454534.0,"Crime,Drama",Michaël R. Roskam
Machete,Sep,12500000.0,46370970.0,33870970.0,"Action,Crime,Thriller",Robert Rodriguez
Conviction,Oct,12500000.0,11826980.0,-673020.0,"Biography,Crime,Drama",Tony Goldwyn
Casino Jack,Dec,12500000.0,2272186.0,-10227814.0,"Biography,Comedy,Crime",George Hickenlooper
The Paperboy,Oct,12500000.0,4027663.0,-8472337.0,"Crime,Drama,Mystery",Lee Daniels
A Little Bit of Heaven,May,12500000.0,1100287.0,-11399713.0,"Comedy,Drama,Fantasy",Nicole Kassell
The Fault in Our Stars,Jun,12000000.0,307166834.0,295166834.0,"Drama,Romance",Josh Boone
Think Like a Man,Apr,12000000.0,113373764.0,101373764.0,"Comedy,Romance",Tim Story
The Golden Child,Dec,12000000.0,79817937.0,67817937.0,Drama,She Wei Chou
Act of Valor,Feb,12000000.0,82497035.0,70497035.0,"Action,Adventure,Drama",Mike McCoy
Witness,Feb,12000000.0,65532576.0,53532576.0,"Action,Crime,Drama",Jingwei Zhang
Step Up,Aug,12000000.0,110989157.0,98989157.0,"Biography,Documentary,Drama",Noube Rateau
Chronicle,Feb,12000000.0,123681790.0,111681790.0,"Drama,Sci-Fi,Thriller",Josh Trank
Project X,Mar,12000000.0,103028188.0,91028188.0,Comedy,Nima Nourizadeh
"Three Billboards Outside Ebbing, Missouri",Nov,12000000.0,160191915.0,148191915.0,"Crime,Drama",Martin McDonagh
Overboard,May,12000000.0,85369830.0,73369830.0,"Comedy,Romance",Rob Greenberg
Philomena,Nov,12000000.0,98963392.0,86963392.0,"Biography,Comedy,Drama",Stephen Frears
Crossroads,Feb,12000000.0,57000000.0,45000000.0,Drama,Masatoshi Kurakata
Paper Towns,Jul,12000000.0,85450484.0,73450484.0,"Comedy,Drama,Mystery",Jake Schreier
Hell or High Water,Aug,12000000.0,37584304.0,25584304.0,"Action,Crime,Drama",David Mackenzie
Katy Perry: Part of Me,Jul,12000000.0,32700439.0,20700439.0,"Documentary,Music",Dan Cutforth
Prophecy,Jun,12000000.0,22673340.0,10673340.0,Mystery,Yoshihiro Nakamura
Project Almanac,Jan,12000000.0,32909437.0,20909437.0,"Drama,Mystery,Sci-Fi",Dean Israelite
Just Wright,May,12000000.0,21867665.0,9867665.0,"Comedy,Romance,Sport",Sanaa Hamri
Nebraska,Nov,12000000.0,24761360.0,12761360.0,"Adventure,Comedy,Drama",Alexander Payne
Young Adult,Dec,12000000.0,22750356.0,10750356.0,"Comedy,Drama",Jason Reitman
About Time,Nov,12000000.0,89309178.0,77309178.0,"Comedy,Drama,Fantasy",Richard Curtis
If Beale Street Could Talk,Dec,12000000.0,19859167.0,7859167.0,"Drama,Romance",Barry Jenkins
Wish Upon,Jul,12000000.0,23477345.0,11477345.0,"Drama,Fantasy,Horror",John R. Leonetti
Marshall,Oct,12000000.0,10116816.0,-1883184.0,"Biography,Crime,Drama",Reginald Hudlin
Arbitrage,Sep,12000000.0,35830713.0,23830713.0,"Drama,Thriller",Nicholas Jarecki
Screwed,May,12000000.0,6982680.0,-5017320.0,"Crime,Drama",Reg Traviss
Fortress,Sep,12000000.0,46730578.0,34730578.0,"Documentary,Drama,News",Lukás Kokes
For Greater Glory: The True Story of Cristiada,Jun,12000000.0,10026255.0,-1973745.0,"Drama,History,War",Dean Wright
Ravenous,Mar,12000000.0,2062406.0,-9937594.0,"Drama,Horror,Sci-Fi",Robin Aubert
Stoker,Mar,12000000.0,12034913.0,34913.0,"Drama,Thriller",Chan-wook Park
Kill the Irishman,Mar,12000000.0,1188194.0,-10811806.0,"Biography,Crime,Drama",Jonathan Hensleigh
Duma,Sep,12000000.0,994790.0,-11005210.0,"Biography,Crime,Documentary",Abeer Zeibak Haddad
Darling Companion,Apr,12000000.0,1200346.0,-10799654.0,"Comedy,Drama,Romance",Lawrence Kasdan
Brother,Jul,12000000.0,450594.0,-11549406.0,"Drama,Family,Sport",Marcel Rasquin
Trade,Sep,12000000.0,1513388.0,-10486612.0,Drama,Trae Briers
Trash,Oct,12000000.0,6553186.0,-5446814.0,Thriller,Bettie Wilde
5 Days of War,Aug,12000000.0,87793.0,-11912207.0,"Action,Drama,War",Renny Harlin
10 Days in a Madhouse,Nov,12000000.0,14616.0,-11985384.0,Drama,Timothy Hines
Triangle,Feb,12000000.0,1594955.0,-10405045.0,"Family,Fantasy,Music",Yuka Matsushima
The Dressmaker,Sep,11900000.0,24041617.0,12141617.0,"Comedy,Drama",Jocelyn Moorhouse
Carol,Nov,11800000.0,42843521.0,31043521.0,"Drama,Romance",Todd Haynes
Dirty Grandpa,Jan,11500000.0,105078449.0,93578449.0,Comedy,Dan Mazer
The Fighter,Dec,11000000.0,129262388.0,118262388.0,"Biography,Drama,Sport",David O. Russell
If I Stay,Aug,11000000.0,78356170.0,67356170.0,"Drama,Fantasy,Music",R.J. Cutler
Brooklyn,Nov,11000000.0,62076141.0,51076141.0,"Drama,Romance",John Crowley
Woman in Gold,Apr,11000000.0,58586407.0,47586407.0,"Biography,Drama,History",Simon Curtis
"I, Tonya",Dec,11000000.0,53797409.0,42797409.0,"Biography,Comedy,Drama",Craig Gillespie
Inside Llewyn Davis,Dec,11000000.0,32943247.0,21943247.0,"Drama,Music",Ethan Coen
Frailty,Apr,11000000.0,19947280.0,8947280.0,Drama,Angel Manuel Soto
Peeples,May,11000000.0,9307166.0,-1692834.0,"Comedy,Romance",Tina Gordon
Sultan,Jul,11000000.0,72989781.0,61989781.0,"Drama,Romance",Sengül Halat
The Gospel of John,Sep,11000000.0,4234355.0,-6765645.0,Drama,David Batty
Othello,Dec,11000000.0,2844379.0,-8155621.0,Thriller,Mikael Kreuzriegler
Brighton Rock,Aug,11000000.0,229653.0,-10770347.0,"Crime,Drama,Thriller",Rowan Joffe
LOL,May,11000000.0,10431506.0,-568494.0,"Comedy,Drama,Romance",Lisa Azuelos
An Ideal Husband,Jun,10700000.0,31341183.0,20641183.0,Comedy,Jonathan Church
Darkness,Dec,10600000.0,34409206.0,23809206.0,Drama,Jug Radivojevic
The Last Days on Mars,Dec,10600000.0,261364.0,-10338636.0,"Adventure,Horror,Sci-Fi",Ruairi Robinson
Lovesick,Feb,10100000.0,10143618.0,43618.0,"Comedy,Drama",Johann Buchholz
Housefull,Apr,10100000.0,18726300.0,8626300.0,Comedy,Sajid Khan
Stripes,Jun,10000000.0,85300000.0,75300000.0,Drama,Jacalyn Evone
The Purge: Election Year,Jul,10000000.0,118514727.0,108514727.0,"Action,Horror,Sci-Fi",James DeMonaco
Book Club,May,10000000.0,91113683.0,81113683.0,Documentary,Hope Hartman
Insidious: The Last Key,Jan,10000000.0,167885588.0,157885588.0,"Horror,Mystery,Thriller",Adam Robitel
The Best Exotic Marigold Hotel,May,10000000.0,134639780.0,124639780.0,"Comedy,Drama,Romance",John Madden
Hereditary,Jun,10000000.0,70133905.0,60133905.0,"Drama,Horror,Mystery",Ari Aster
"Love, Simon",Mar,10000000.0,65520633.0,55520633.0,"Comedy,Drama,Romance",Greg Berlanti
Jigsaw,Oct,10000000.0,102445196.0,92445196.0,"Crime,Horror,Mystery",Michael Spierig
The Boy,Jan,10000000.0,68220952.0,58220952.0,"Drama,Horror,Thriller",Craig William Macneill
Commando,Oct,10000000.0,35073978.0,25073978.0,"Action,Thriller",Dilip Ghosh
"Everything, Everything",May,10000000.0,61603136.0,51603136.0,"Drama,Romance",Stella Meghie
Devil,Sep,10000000.0,63354114.0,53354114.0,"Horror,Mystery,Thriller",John Erick Dowdle
The Second Best Exotic Marigold Hotel,Mar,10000000.0,90384306.0,80384306.0,"Comedy,Drama",John Madden
Calendar Girls,Dec,10000000.0,93074616.0,83074616.0,Drama,Madhur Bhandarkar
Slender Man,Aug,10000000.0,51723644.0,41723644.0,"Horror,Mystery,Thriller",Sylvain White
When the Bough Breaks,Sep,10000000.0,30768449.0,20768449.0,"Crime,Drama,Horror",Jon Cassar
Sinister 2,Aug,10000000.0,54104225.0,44104225.0,"Horror,Mystery,Thriller",Ciarán Foy
The Forest,Jan,10000000.0,40749230.0,30749230.0,"Horror,Thriller",Shan Serafin
The Outsiders,Mar,10000000.0,25697647.0,15697647.0,Drama,Madhav Mathur
Sparkle,Aug,10000000.0,24660323.0,14660323.0,"Drama,Music",Salim Akil
Kevin Hart: What Now?,Oct,10000000.0,23591043.0,13591043.0,"Comedy,Documentary",Leslie Small
Mud,Apr,10000000.0,31556959.0,21556959.0,Drama,Jeff Nichols
Skyline,Nov,10000000.0,68264973.0,58264973.0,"Action,Sci-Fi,Thriller",Colin Strause
The Disaster Artist,Dec,10000000.0,28717667.0,18717667.0,"Biography,Comedy,Drama",James Franco
Blair Witch,Sep,10000000.0,38985577.0,28985577.0,"Horror,Mystery,Thriller",Adam Wingard
Valentine,Feb,10000000.0,20384136.0,10384136.0,Action,Ubay Fox
The Perfect Man,Jun,10000000.0,19535005.0,9535005.0,"Drama,Romance",Paul D. Hannah
My Week with Marilyn,Nov,10000000.0,34240572.0,24240572.0,"Biography,Drama",Simon Curtis
Big Eyes,Dec,10000000.0,27317872.0,17317872.0,"Biography,Crime,Drama",Tim Burton
The Gift,Dec,10000000.0,44567606.0,34567606.0,Drama,J. Jesses Smith
The Gift,Aug,5000000.0,58978477.0,53978477.0,Drama,J. Jesses Smith
Drop Dead Gorgeous,Jul,10000000.0,10571408.0,571408.0,Comedy,Cris D'Amato
Movie 43,Jan,10000000.0,31164747.0,21164747.0,Comedy,Griffin Dunne
Can You Ever Forgive Me?,Oct,10000000.0,11752387.0,1752387.0,"Biography,Comedy,Crime",Marielle Heller
Bad Words,Mar,10000000.0,7843145.0,-2156855.0,"Comedy,Drama",Jason Bateman
While We're Young,Mar,10000000.0,17503828.0,7503828.0,"Comedy,Drama,Mystery",Noah Baumbach
Bones,Oct,10000000.0,8378853.0,-1621147.0,Drama,Frank Pestarino
Shut In,Nov,10000000.0,11360665.0,1360665.0,"Drama,Mystery,Thriller",Farren Blackburn
Cedar Rapids,Feb,10000000.0,7862131.0,-2137869.0,Comedy,Miguel Arteta
The Collection,Nov,10000000.0,8890094.0,-1109906.0,"Action,Horror,Thriller",Marcus Dunstan
Black and White,Apr,10000000.0,5241315.0,-4758685.0,Drama,Ahmet Boyacioglu
On the Line,Oct,10000000.0,4690802.0,-5309198.0,Documentary,Frank Wolf
Gotti,Jun,10000000.0,6089100.0,-3910900.0,"Biography,Crime,Drama",Kevin Connolly
Denial,Sep,10000000.0,9263940.0,-736060.0,"Biography,Drama",Mick Jackson
The Man Who Knew Infinity,Apr,10000000.0,12382122.0,2382122.0,"Biography,Drama",Matt Brown
Max Steel,Oct,10000000.0,4563080.0,-5436920.0,"Action,Adventure,Family",Stewart Hendler
Crash,Oct,10000000.0,3357324.0,-6642676.0,Thriller,Sebastian Klinger
Crash,May,7303082.0,101173038.0,93869956.0,Thriller,Sebastian Klinger
Romeo Is Bleeding,Feb,10000000.0,3275585.0,-6724415.0,"Biography,Documentary,Drama",Jason Zeldes
The House of Mirth,Dec,10000000.0,5149131.0,-4850869.0,Music,David Sudmalis
The Iceman,May,10000000.0,3623609.0,-6376391.0,"Biography,Crime,Drama",Ariel Vromen
Testament of Youth,Jun,10000000.0,6646669.0,-3353331.0,"Biography,Drama,History",James Kent
Free Fire,Apr,10000000.0,3793739.0,-6206261.0,"Action,Comedy,Crime",Ben Wheatley
Gun Shy,Feb,10000000.0,1638202.0,-8361798.0,"Action,Adventure,Comedy",Simon West
The Joneses,Apr,10000000.0,3541565.0,-6458435.0,"Comedy,Drama",Chris Tyrrell
Killer Joe,Jul,10000000.0,4659110.0,-5340890.0,"Crime,Drama,Thriller",William Friedkin
Churchill,Jun,10000000.0,7582196.0,-2417804.0,"Biography,Drama,History",Jonathan Teplitzky
50 to 1,Mar,10000000.0,1069454.0,-8930546.0,Drama,Jim Wilson
Coriolanus,Jan,10000000.0,2179623.0,-7820377.0,"Drama,Thriller,War",Ralph Fiennes
Parkland,Oct,10000000.0,1616353.0,-8383647.0,"Drama,History,Mystery",Peter Landesman
"Cinco de Mayo, La Batalla",May,10000000.0,173472.0,-9826528.0,"Drama,History,War",Rafa Lara
Welcome to the Rileys,Oct,10000000.0,355919.0,-9644081.0,Drama,Jake Scott
Kicks,Sep,10000000.0,150191.0,-9849809.0,"Adventure,Drama",Justin Tipping
High School,Jun,10000000.0,248133.0,-9751867.0,Comedy,John Stalberg Jr.
Severance,May,10000000.0,5950002.0,-4049998.0,"Drama,Sci-Fi",Dany Gehshan
Edmond,Jul,10000000.0,241719.0,-9758281.0,"Comedy,Drama,History",Alexis Michalik
Blood Done Sign My Name,Feb,10000000.0,109383.0,-9890617.0,Drama,Jeb Stuart
Motherhood,Oct,10000000.0,723388.0,-9276612.0,"Drama,Romance",Roqiyeh Tavakoli
Elsa & Fred,Nov,10000000.0,197901.0,-9802099.0,"Comedy,Drama,Romance",Michael Radford
Strangerland,Jul,10000000.0,161097.0,-9838903.0,"Drama,Mystery,Thriller",Kim Farrant
Barbecue,Dec,10000000.0,247565.0,-9752435.0,Comedy,Eric Lavaine
The Reef,Dec,10000000.0,15037867.0,5037867.0,"Adventure,Drama,Horror",Andrew Traucki
American Heist,Jul,10000000.0,2341218.0,-7658782.0,"Action,Crime,Drama",Sarik Andreasyan
It's a Wonderful Afterlife,Oct,10000000.0,1642939.0,-8357061.0,"Comedy,Drama,Fantasy",Gurinder Chadha
Plastic,Sep,10000000.0,575371.0,-9424629.0,Horror,Jose Carlos Gomez
Jungle Shuffle,Mar,10000000.0,360898.0,-9639102.0,"Adventure,Animation",Mauricio De la Orta
Gunless,Apr,9900000.0,458054.0,-9441946.0,"Action,Comedy,Drama",William Phillips
Amour,Dec,9700000.0,36787044.0,27087044.0,"Drama,Romance",Michael Haneke
You Only Live Twice,Jun,9500000.0,111600000.0,102100000.0,Documentary,Tony Clomax
Dangal,Dec,9500000.0,294654618.0,285154618.0,"Action,Biography,Drama",Nitesh Tiwari
The Runaways,Mar,9500000.0,5278632.0,-4221368.0,"Biography,Drama,Music",Floria Sigismondi
Melancholia,Nov,9400000.0,21817298.0,12417298.0,"Drama,Sci-Fi",Lars von Trier
Heavy Metal,Aug,9300000.0,19571091.0,10271091.0,"Documentary,Family",Huaqing Jiang
Jab Tak Hai Jaan,Nov,9200000.0,5806666.0,-3393334.0,"Drama,Romance",Yash Chopra
